,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,TOTALES,TOTALES,TOTALES
POOPO,talla para la edad (t/e),talla baja (tb),2009-04-01,7,3,6,10,6,7,19,20,39
PORCO,talla para la edad (t/e),talla baja (tb),2009-04-01,12,8,17,4,10,17,39,29,68
POROMA,talla para la edad (t/e),talla baja (tb),2009-04-01,33,21,33,39,80,80,146,140,286
PORONGO,talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,0,0,1,0,2,0,2
PORTACHUELO,talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,3,2,3,6,7,8,15
PORVENIR,talla para la edad (t/e),talla baja (tb),2009-04-01,1,1,1,1,2,1,4,3,7
POSTRER VALLE,talla para la edad (t/e),talla baja (tb),2009-04-01,2,0,0,0,5,2,7,2,9
POTOSI,talla para la edad (t/e),talla baja (tb),2009-04-01,145,93,152,119,180,144,477,356,833
PRESTO,talla para la edad (t/e),talla baja (tb),2009-04-01,8,5,38,34,94,61,140,100,240
PUCARA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,3,1,5,1,8,2,10
PUCARANI,talla para la edad (t/e),talla baja (tb),2009-04-01,17,12,15,7,15,14,47,33,80
PUERTO ACOSTA,talla para la edad (t/e),talla baja (tb),2009-04-01,8,11,21,16,32,23,61,50,111
PUERTO CARABUCO,talla para la edad (t/e),talla baja (tb),2009-04-01,7,4,19,11,19,17,45,32,77
PUERTO GONZALO MORENO,talla para la edad (t/e),talla baja (tb),2009-04-01,4,6,12,4,20,19,36,29,65
PUERTO PEREZ,talla para la edad (t/e),talla baja (tb),2009-04-01,1,1,3,3,10,7,14,11,25
PUERTO QUIJARRO,talla para la edad (t/e),talla baja (tb),2009-04-01,2,1,0,0,0,2,2,3,5
PUERTO RICO,talla para la edad (t/e),talla baja (tb),2009-04-01,14,9,14,10,19,18,47,37,84
PUERTO SILES,talla para la edad (t/e),talla baja (tb),2009-04-01,1,3,5,4,5,4,11,11,22
PUERTO SUAREZ,talla para la edad (t/e),talla baja (tb),2009-04-01,5,6,7,4,1,1,13,11,24
PUERTO VILLARROEL,talla para la edad (t/e),talla baja (tb),2009-04-01,27,38,68,47,80,82,175,167,342
PUNA,talla para la edad (t/e),talla baja (tb),2009-04-01,43,37,64,67,90,89,197,193,390
PUNATA,talla para la edad (t/e),talla baja (tb),2009-04-01,10,6,23,16,32,20,65,42,107
QUILLACOLLO,talla para la edad (t/e),talla baja (tb),2009-04-01,17,7,12,22,15,17,44,46,90
QUIME,talla para la edad (t/e),talla baja (tb),2009-04-01,3,0,13,2,29,17,45,19,64
RAVELO,talla para la edad (t/e),talla baja (tb),2009-04-01,30,29,84,59,141,129,255,217,472
REYES,talla para la edad (t/e),talla baja (tb),2009-04-01,3,5,5,9,5,2,13,16,29
RIBERALTA,talla para la edad (t/e),talla baja (tb),2009-04-01,28,31,70,56,62,70,160,157,317
ROBORE,talla para la edad (t/e),talla baja (tb),2009-04-01,1,2,1,0,1,2,3,4,7
RURRENABAQUE,talla para la edad (t/e),talla baja (tb),2009-04-01,1,2,2,3,0,2,3,7,10
SABAYA,talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,2,1,4,6,7,7,14
SACABA,talla para la edad (t/e),talla baja (tb),2009-04-01,35,24,68,53,64,61,167,138,305
SACABAMBA,talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,4,6,6,2,11,8,19
SACACA,talla para la edad (t/e),talla baja (tb),2009-04-01,68,60,106,91,135,166,309,317,626
SAIPINA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,0,3,2,1,2,4,6
SALINAS DE GARCI MENDOZA,talla para la edad (t/e),talla baja (tb),2009-04-01,5,4,7,8,21,19,33,31,64
SAMAIPATA,talla para la edad (t/e),talla baja (tb),2009-04-01,5,0,2,4,6,10,13,14,27
SAN AGUSTIN,talla para la edad (t/e),talla baja (tb),2009-04-01,2,0,3,1,2,1,7,2,9
SAN ANDRES,talla para la edad (t/e),talla baja (tb),2009-04-01,1,2,7,4,9,13,17,19,36
SAN ANDRES DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,2,1,0,1,3,2,5,7
SAN ANTONIO DE ESMORUCO,talla para la edad (t/e),talla baja (tb),2009-04-01,3,2,1,3,4,11,8,16,24
SAN ANTONIO DE LOMERIO,talla para la edad (t/e),talla baja (tb),2009-04-01,2,2,8,12,16,11,26,25,51
SAN BENITO,talla para la edad (t/e),talla baja (tb),2009-04-01,8,9,15,10,18,14,41,33,74
SAN BORJA,talla para la edad (t/e),talla baja (tb),2009-04-01,17,14,28,23,34,25,79,62,141
SAN BUENA VENTURA,talla para la edad (t/e),talla baja (tb),2009-04-01,3,4,8,9,9,6,20,19,39
SAN CARLOS,talla para la edad (t/e),talla baja (tb),2009-04-01,9,3,0,3,4,3,13,9,22
SAN IGNACIO,talla para la edad (t/e),talla baja (tb),2009-04-01,10,8,22,24,26,18,58,50,108
SAN IGNACIO DE VELASCO,talla para la edad (t/e),talla baja (tb),2009-04-01,8,3,14,9,16,23,38,35,73
SAN JAVIER(BNI),talla para la edad (t/e),talla baja (tb),2009-04-01,0,1,2,1,6,1,8,3,11
SAN JAVIER(STC),talla para la edad (t/e),talla baja (tb),2009-04-01,4,2,4,2,4,4,12,8,20
SAN JOAQUIN,talla para la edad (t/e),talla baja (tb),2009-04-01,4,2,2,2,2,5,8,9,17
SAN JOSE DE CHIQUITOS,talla para la edad (t/e),talla baja (tb),2009-04-01,6,1,5,2,5,8,16,11,27
SAN JUAN DE YAPACANI,talla para la edad (t/e),talla baja (tb),2009-04-01,4,3,3,4,8,4,15,11,26
SAN JULIAN,talla para la edad (t/e),talla baja (tb),2009-04-01,2,6,7,7,15,26,24,39,63
SAN LORENZO(PND),talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,1,1,0,0,2,1,3
SAN LORENZO(TJA),talla para la edad (t/e),talla baja (tb),2009-04-01,5,6,23,8,8,12,36,26,62
SAN LUCAS,talla para la edad (t/e),talla baja (tb),2009-04-01,66,51,118,93,268,314,452,458,910
SAN MIGUEL DE VELASCO,talla para la edad (t/e),talla baja (tb),2009-04-01,0,1,1,0,1,0,2,1,3
SAN PABLO DE LIPEZ,talla para la edad (t/e),talla baja (tb),2009-04-01,4,3,5,4,11,13,20,20,40
SAN PEDRO,talla para la edad (t/e),talla baja (tb),2009-04-01,1,3,5,5,5,6,11,14,25
SAN PEDRO DE BUENA VISTA,talla para la edad (t/e),talla baja (tb),2009-04-01,36,46,66,55,83,93,185,194,379
SAN PEDRO DE CURAHUARA,talla para la edad (t/e),talla baja (tb),2009-04-01,1,2,4,7,7,6,12,15,27
SAN PEDRO DE QUEMES,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,2,0,0,0,2,0,2
SAN PEDRO DE TIQUINA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,2,4,6,6,2,10,10,20
SAN PEDRO(PND),talla para la edad (t/e),talla baja (tb),2009-04-01,0,2,2,1,3,1,5,4,9
SAN RAFAEL,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,0,0,0,2,0,2,2
SAN RAMON,talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,2,1,3,2,6,3,9
SANTA ANA,talla para la edad (t/e),talla baja (tb),2009-04-01,8,4,5,4,0,5,13,13,26
SANTA CRUZ DE LA SIERRA,talla para la edad (t/e),talla baja (tb),2009-04-01,208,188,171,149,163,145,542,482,1024
SANTA ROSA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,3,4,0,0,1,4,4,8
SANTA ROSA DEL SARA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,1,4,3,1,4,5,9
SANTIAGO DE CALLAPA,talla para la edad (t/e),talla baja (tb),2009-04-01,4,5,9,6,1,2,14,13,27
SANTIAGO DE HUARI,talla para la edad (t/e),talla baja (tb),2009-04-01,8,1,2,4,20,12,30,17,47
SANTIAGO DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,1,3,4,8,3,11,8,19
SANTIVAÑES,talla para la edad (t/e),talla baja (tb),2009-04-01,0,1,0,2,20,10,20,13,33
SANTUARIO DE QUILLACAS,talla para la edad (t/e),talla baja (tb),2009-04-01,3,2,11,5,29,14,43,21,64
SAPAHAQUI,talla para la edad (t/e),talla baja (tb),2009-04-01,10,5,12,20,40,39,62,64,126
SENA,talla para la edad (t/e),talla baja (tb),2009-04-01,2,0,0,1,0,0,2,1,3
SICA SICA (VILLA AROMA),talla para la edad (t/e),talla baja (tb),2009-04-01,10,5,5,19,18,15,33,39,72
SICAYA,talla para la edad (t/e),talla baja (tb),2009-04-01,8,6,16,8,12,10,36,24,60
SIPE SIPE,talla para la edad (t/e),talla baja (tb),2009-04-01,7,8,23,22,22,24,52,54,106
SOPACHUY,talla para la edad (t/e),talla baja (tb),2009-04-01,7,7,27,19,94,90,128,116,244
SORACACHI,talla para la edad (t/e),talla baja (tb),2009-04-01,4,2,14,5,29,27,47,34,81
SORATA,talla para la edad (t/e),talla baja (tb),2009-04-01,14,9,6,13,24,27,44,49,93
SUCRE,talla para la edad (t/e),talla baja (tb),2009-04-01,36,24,57,47,144,133,237,204,441
TACACOMA,talla para la edad (t/e),talla baja (tb),2009-04-01,3,3,4,5,14,12,21,20,41
TACOBAMBA,talla para la edad (t/e),talla baja (tb),2009-04-01,5,5,18,10,8,14,31,29,60
TACOPAYA,talla para la edad (t/e),talla baja (tb),2009-04-01,11,14,34,28,43,53,88,95,183
TAHUA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,2,3,3,1,5,4,9
TAPACARI,talla para la edad (t/e),talla baja (tb),2009-04-01,54,54,98,77,91,100,243,231,474
TARABUCO,talla para la edad (t/e),talla baja (tb),2009-04-01,38,21,86,94,214,210,338,325,663
TARACO,talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,3,0,0,0,4,0,4
TARATA,talla para la edad (t/e),talla baja (tb),2009-04-01,3,4,10,6,10,6,23,16,39
TARIJA,talla para la edad (t/e),talla baja (tb),2009-04-01,6,9,8,5,9,14,23,28,51
TARVITA,talla para la edad (t/e),talla baja (tb),2009-04-01,28,18,52,59,196,169,276,246,522
TEOPONTE,talla para la edad (t/e),talla baja (tb),2009-04-01,4,3,3,6,10,9,17,18,35
TIAWANACU,talla para la edad (t/e),talla baja (tb),2009-04-01,3,5,5,6,5,6,13,17,30
TINGUIPAYA,talla para la edad (t/e),talla baja (tb),2009-04-01,24,17,28,34,65,50,117,101,218
TIPUANI,talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,6,4,6,4,13,8,21
TIQUIPAYA,talla para la edad (t/e),talla baja (tb),2009-04-01,9,9,19,20,27,23,55,52,107
TIRAQUE (CBBA),talla para la edad (t/e),talla baja (tb),2009-04-01,13,23,28,22,25,25,66,70,136
TITO YUPANQUI (PARQUIPUJIO),talla para la edad (t/e),talla baja (tb),2009-04-01,1,0,1,0,0,1,2,1,3
TOCO,talla para la edad (t/e),talla baja (tb),2009-04-01,3,1,11,10,6,5,20,16,36
TODOS SANTOS,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,0,1,1,0,1,1,2
TOLATA,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,0,3,2,3,2,6,8
TOLEDO,talla para la edad (t/e),talla baja (tb),2009-04-01,2,0,5,4,6,6,13,10,23
TOMAVE,talla para la edad (t/e),talla baja (tb),2009-04-01,13,16,20,23,24,24,57,63,120
TOMINA,talla para la edad (t/e),talla baja (tb),2009-04-01,9,13,28,18,100,104,137,135,272
TORO TORO,talla para la edad (t/e),talla baja (tb),2009-04-01,23,11,36,31,72,56,131,98,229
TOTORA(CBBA),talla para la edad (t/e),talla baja (tb),2009-04-01,15,12,28,23,21,32,64,67,131
TOTORA(ORR),talla para la edad (t/e),talla baja (tb),2009-04-01,5,3,13,8,12,16,30,27,57
TRIGAL,talla para la edad (t/e),talla baja (tb),2009-04-01,0,1,1,1,1,0,2,2,4
TRINIDAD,talla para la edad (t/e),talla baja (tb),2009-04-01,37,15,27,32,23,27,87,74,161
TUPIZA,talla para la edad (t/e),talla baja (tb),2009-04-01,23,13,42,25,64,44,129,82,211
TURCO,talla para la edad (t/e),talla baja (tb),2009-04-01,9,2,11,10,11,15,31,27,58
UMALA,talla para la edad (t/e),talla baja (tb),2009-04-01,4,3,9,11,10,11,23,25,48
UNCIA,talla para la edad (t/e),talla baja (tb),2009-04-01,35,33,49,33,80,99,164,165,329
URIONDO (A. CONCEPCION),talla para la edad (t/e),talla baja (tb),2009-04-01,4,2,5,7,4,6,13,15,28
URUBICHA,talla para la edad (t/e),talla baja (tb),2009-04-01,3,1,7,9,12,17,22,27,49
UYUNI,talla para la edad (t/e),talla baja (tb),2009-04-01,6,7,15,23,38,39,59,69,128
VACAS,talla para la edad (t/e),talla baja (tb),2009-04-01,3,2,3,5,4,3,10,10,20
VALLEGRANDE,talla para la edad (t/e),talla baja (tb),2009-04-01,0,0,4,0,4,4,8,4,12
VIACHA,talla para la edad (t/e),talla baja (tb),2009-04-01,10,6,13,12,24,27,47,45,92
VILA VILA,talla para la edad (t/e),talla baja (tb),2009-04-01,2,2,8,10,10,7,20,19,39
VILLA MONTES,talla para la edad (t/e),talla baja (tb),2009-04-01,4,5,8,6,9,9,21,20,41
VILLA NUEVA (LOMA ALTA),talla para la edad (t/e),talla baja (tb),2009-04-01,2,2,6,7,3,6,11,15,26
VILLA RIVERO,talla para la edad (t/e),talla baja (tb),2009-04-01,3,0,1,8,5,0,9,8,17
VILLA SERRANO,talla para la edad (t/e),talla baja (tb),2009-04-01,10,11,30,13,84,73,124,97,221
VILLA TUNARI,talla para la edad (t/e),talla baja (tb),2009-04-01,34,40,57,45,75,60,166,145,311
VILLA VACA GUZMAN (MUYUPAMPA),talla para la edad (t/e),talla baja (tb),2009-04-01,5,4,5,1,16,19,26,24,50
VILLAZON,talla para la edad (t/e),talla baja (tb),2009-04-01,15,12,28,22,50,35,93,69,162
VINTO,talla para la edad (t/e),talla baja (tb),2009-04-01,2,4,5,7,9,5,16,16,32
VITICHI,talla para la edad (t/e),talla baja (tb),2009-04-01,13,7,15,18,54,52,82,77,159
WALDO BALLIVIAN,talla para la edad (t/e),talla baja (tb),2009-04-01,3,4,3,5,4,7,10,16,26
WARNES,talla para la edad (t/e),talla baja (tb),2009-04-01,1,3,4,2,9,5,14,10,24
YACO,talla para la edad (t/e),talla baja (tb),2009-04-01,5,9,12,9,24,23,41,41,82
YACUIBA,talla para la edad (t/e),talla baja (tb),2009-04-01,13,14,35,32,45,45,93,91,184
YAMPARAEZ,talla para la edad (t/e),talla baja (tb),2009-04-01,16,9,37,28,95,86,148,123,271
YANACACHI,talla para la edad (t/e),talla baja (tb),2009-04-01,0,1,1,2,2,8,3,11,14
YAPACANI,talla para la edad (t/e),talla baja (tb),2009-04-01,11,5,8,14,3,5,22,24,46
YOCALLA,talla para la edad (t/e),talla baja (tb),2009-04-01,4,4,11,6,17,12,32,22,54
YOTALA,talla para la edad (t/e),talla baja (tb),2009-04-01,4,1,5,12,36,30,45,43,88
YUNCHARA,talla para la edad (t/e),talla baja (tb),2009-04-01,13,7,25,16,42,25,80,48,128
ZUDAÑEZ,talla para la edad (t/e),talla baja (tb),2009-04-01,4,7,13,24,63,71,80,102,182
ACACIO,talla para la edad (t/e),talla baja (tb),2009-05-01,15,22,35,32,63,56,113,110,223
ACHACACHI,talla para la edad (t/e),talla baja (tb),2009-05-01,26,21,31,26,29,27,86,74,160
ACHOCALLA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,3,4,2,0,1,5,6,11
AIQUILE,talla para la edad (t/e),talla baja (tb),2009-05-01,29,7,58,28,78,76,165,111,276
ALALAY,talla para la edad (t/e),talla baja (tb),2009-05-01,6,12,11,8,16,11,33,31,64
ALCALA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,2,8,2,33,43,42,47,89
ANCORAIMES,talla para la edad (t/e),talla baja (tb),2009-05-01,6,10,14,7,17,24,37,41,78
ANDAMARCA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,4,10,10,24,29,35,43,78
ANTEQUERA,talla para la edad (t/e),talla baja (tb),2009-05-01,5,0,7,7,5,7,17,14,31
ANZALDO,talla para la edad (t/e),talla baja (tb),2009-05-01,6,3,6,10,6,2,18,15,33
APOLO,talla para la edad (t/e),talla baja (tb),2009-05-01,7,6,24,31,49,54,80,91,171
ARAMPAMPA,talla para la edad (t/e),talla baja (tb),2009-05-01,15,14,16,18,28,32,59,64,123
ARANI,talla para la edad (t/e),talla baja (tb),2009-05-01,9,5,11,9,14,13,34,27,61
ARBIETO,talla para la edad (t/e),talla baja (tb),2009-05-01,3,4,10,11,15,27,28,42,70
ARQUE,talla para la edad (t/e),talla baja (tb),2009-05-01,57,55,55,53,75,62,187,170,357
ASCENCION DE GUARAYOS,talla para la edad (t/e),talla baja (tb),2009-05-01,2,8,0,0,0,0,2,8,10
ATOCHA,talla para la edad (t/e),talla baja (tb),2009-05-01,5,4,11,7,15,7,31,18,49
AUCAPATA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,9,11,8,17,19,29,36,65
AYATA,talla para la edad (t/e),talla baja (tb),2009-05-01,14,8,22,23,30,16,66,47,113
AYO AYO,talla para la edad (t/e),talla baja (tb),2009-05-01,5,6,10,4,6,8,21,18,39
AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla baja (tb),2009-05-01,28,24,51,38,56,47,135,109,244
AZURDUY,talla para la edad (t/e),talla baja (tb),2009-05-01,19,31,56,53,128,137,203,221,424
BATALLAS,talla para la edad (t/e),talla baja (tb),2009-05-01,10,1,6,3,5,10,21,14,35
BAURES,talla para la edad (t/e),talla baja (tb),2009-05-01,5,1,4,7,14,16,23,24,47
BELEN DE ANDAMARCA,talla para la edad (t/e),talla baja (tb),2009-05-01,0,0,1,1,3,6,4,7,11
BELEN DE URMIRI,talla para la edad (t/e),talla baja (tb),2009-05-01,2,1,0,2,3,4,5,7,12
BELLA FLOR,talla para la edad (t/e),talla baja (tb),2009-05-01,1,2,2,0,2,2,5,4,9
BERMEJO,talla para la edad (t/e),talla baja (tb),2009-05-01,1,2,5,6,7,4,13,12,25
BETANZOS,talla para la edad (t/e),talla baja (tb),2009-05-01,78,49,129,78,140,157,347,284,631
BOLIVAR,talla para la edad (t/e),talla baja (tb),2009-05-01,3,5,23,23,14,13,40,41,81
BOLPEBRA,talla para la edad (t/e),talla baja (tb),2009-05-01,2,0,3,1,4,4,9,5,14
BOYUIBE,talla para la edad (t/e),talla baja (tb),2009-05-01,0,0,0,0,3,0,3,0,3
BUENA VISTA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,0,0,0,0,0,1,0,1
CABEZAS,talla para la edad (t/e),talla baja (tb),2009-05-01,6,8,3,10,3,6,12,24,36
CAIROMA,talla para la edad (t/e),talla baja (tb),2009-05-01,18,5,16,15,26,38,60,58,118
"CAIZA ""D""",talla para la edad (t/e),talla baja (tb),2009-05-01,17,7,23,22,30,23,70,52,122
CAJUATA,talla para la edad (t/e),talla baja (tb),2009-05-01,6,3,8,10,13,12,27,25,52
CALACOTO,talla para la edad (t/e),talla baja (tb),2009-05-01,3,0,7,3,5,10,15,13,28
CALAMARCA,talla para la edad (t/e),talla baja (tb),2009-05-01,12,10,18,17,23,31,53,58,111
CAMARGO,talla para la edad (t/e),talla baja (tb),2009-05-01,23,15,42,31,89,97,154,143,297
CAMATAQUI (C. VILLA ABECIA),talla para la edad (t/e),talla baja (tb),2009-05-01,2,1,1,1,7,8,10,10,20
CAMIRI,talla para la edad (t/e),talla baja (tb),2009-05-01,4,1,2,7,1,5,7,13,20
CAPINOTA,talla para la edad (t/e),talla baja (tb),2009-05-01,10,10,22,22,30,21,62,53,115
CAQUIAVIRI,talla para la edad (t/e),talla baja (tb),2009-05-01,10,5,16,10,16,10,42,25,67
CARACOLLO,talla para la edad (t/e),talla baja (tb),2009-05-01,17,18,21,26,22,22,60,66,126
CARANAVI,talla para la edad (t/e),talla baja (tb),2009-05-01,38,12,21,31,39,33,98,76,174
CARANGAS,talla para la edad (t/e),talla baja (tb),2009-05-01,2,0,0,0,0,1,2,1,3
CARAPARI,talla para la edad (t/e),talla baja (tb),2009-05-01,7,1,6,7,11,4,24,12,36
CARIPUYO,talla para la edad (t/e),talla baja (tb),2009-05-01,33,17,32,24,80,82,145,123,268
CATACORA,talla para la edad (t/e),talla baja (tb),2009-05-01,2,1,9,1,13,16,24,18,42
CHACARILLA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,1,2,1,4,1,7,3,10
CHALLAPATA,talla para la edad (t/e),talla baja (tb),2009-05-01,62,46,84,56,75,70,221,172,393
CHAQUI,talla para la edad (t/e),talla baja (tb),2009-05-01,13,11,29,23,16,11,58,45,103
CHARAGUA,talla para la edad (t/e),talla baja (tb),2009-05-01,5,3,6,10,22,24,33,37,70
CHARAÑA,talla para la edad (t/e),talla baja (tb),2009-05-01,0,0,1,0,0,0,1,0,1
CHAYANTA,talla para la edad (t/e),talla baja (tb),2009-05-01,27,23,47,33,54,70,128,126,254
CHIMORE,talla para la edad (t/e),talla baja (tb),2009-05-01,3,0,5,4,5,3,13,7,20
CHIPAYA,talla para la edad (t/e),talla baja (tb),2009-05-01,4,1,4,3,11,24,19,28,47
CHOQUE COTA,talla para la edad (t/e),talla baja (tb),2009-05-01,0,0,1,1,0,1,1,2,3
CHULUMANI (V. DE LA LIBERTAD),talla para la edad (t/e),talla baja (tb),2009-05-01,6,2,5,2,0,2,11,6,17
CHUMA,talla para la edad (t/e),talla baja (tb),2009-05-01,17,8,27,15,29,35,73,58,131
CLIZA,talla para la edad (t/e),talla baja (tb),2009-05-01,4,3,10,7,13,13,27,23,50
COBIJA,talla para la edad (t/e),talla baja (tb),2009-05-01,27,16,38,17,15,8,80,41,121
COCHABAMBA,talla para la edad (t/e),talla baja (tb),2009-05-01,17,17,47,47,51,52,115,116,231
COIPASA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,0,0,0,0,0,1,0,1
COLCAPIRHUA,talla para la edad (t/e),talla baja (tb),2009-05-01,6,4,9,6,8,9,23,19,42
"COLCHA ""K""",talla para la edad (t/e),talla baja (tb),2009-05-01,11,8,16,20,27,26,54,54,108
COLLANA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,2,0,0,0,3,1,5,6
COLOMI,talla para la edad (t/e),talla baja (tb),2009-05-01,17,12,24,15,28,16,69,43,112
COLPA BELGICA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,0,1,1,1,1,3,2,5
COLQUECHACA,talla para la edad (t/e),talla baja (tb),2009-05-01,69,65,122,125,35,36,226,226,452
COLQUENCHA,talla para la edad (t/e),talla baja (tb),2009-05-01,7,5,17,8,18,12,42,25,67
COLQUIRI,talla para la edad (t/e),talla baja (tb),2009-05-01,34,35,49,36,39,51,122,122,244
COMANCHE,talla para la edad (t/e),talla baja (tb),2009-05-01,5,5,9,1,6,5,20,11,31
COMARAPA,talla para la edad (t/e),talla baja (tb),2009-05-01,2,4,4,3,4,6,10,13,23
COMBAYA,talla para la edad (t/e),talla baja (tb),2009-05-01,4,2,4,4,3,1,11,7,18
CONCEPCION,talla para la edad (t/e),talla baja (tb),2009-05-01,1,2,8,11,7,15,16,28,44
COPACABANA,talla para la edad (t/e),talla baja (tb),2009-05-01,3,1,2,0,6,1,11,2,13
CORIPATA,talla para la edad (t/e),talla baja (tb),2009-05-01,2,1,6,4,3,6,11,11,22
CORO CORO,talla para la edad (t/e),talla baja (tb),2009-05-01,2,4,18,9,20,20,40,33,73
COROICO,talla para la edad (t/e),talla baja (tb),2009-05-01,6,4,7,8,11,21,24,33,57
CORQUE,talla para la edad (t/e),talla baja (tb),2009-05-01,8,4,14,5,13,11,35,20,55
COTAGAITA,talla para la edad (t/e),talla baja (tb),2009-05-01,26,13,37,36,64,71,127,120,247
COTOCA,talla para la edad (t/e),talla baja (tb),2009-05-01,12,17,8,10,9,16,29,43,72
CUATRO CAÑADAS,talla para la edad (t/e),talla baja (tb),2009-05-01,1,0,1,2,1,2,3,4,7
CUEVO,talla para la edad (t/e),talla baja (tb),2009-05-01,3,1,11,4,15,9,29,14,43
CULPINA,talla para la edad (t/e),talla baja (tb),2009-05-01,19,17,40,39,82,87,141,143,284
CURAHUARA DE CARANGAS,talla para la edad (t/e),talla baja (tb),2009-05-01,11,4,17,7,8,14,36,25,61
CURVA,talla para la edad (t/e),talla baja (tb),2009-05-01,1,2,4,2,7,9,12,13,25
DESAGUADERO,talla para la edad (t/e),talla baja (tb),2009-05-01,3,1,1,4,0,2,4,7,11
EL ALTO,talla para la edad (t/e),talla baja (tb),2009-05-01,640,409,601,382,360,362,1601,1153,2754
EL CHORO,talla para la edad (t/e),talla baja (tb),2009-05-01,4,5,7,8,7,4,18,17,35
EL PUENTE(STC),talla para la edad (t/e),talla baja (tb),2009-05-01,3,3,4,12,7,8,14,23,37
EL PUENTE(TJA),talla para la edad (t/e),talla baja (tb),2009-05-01,5,6,24,10,24,21,53,37,90
EL TORNO,talla para la edad (t/e),talla baja (tb),2009-05-01,7,3,10,10,18,14,35,27,62
EL VILLAR,talla para la edad (t/e),talla baja (tb),2009-05-01,4,2,5,5,39,36,48,43,91
ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2009-05-01,7,8,15,13,24,14,46,35,81
ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2009-05-01,4,7,17,16,15,14,36,37,73
EUCALIPTUS,talla para la edad (t/e),talla baja (tb),2009-05-01,6,2,16,9,17,22,39,33,72
EXALTACION,talla para la edad (t/e),talla baja (tb),2009-05-01,6,0,2,5,6,4,14,9,23
FERNANDEZ ALONSO,talla para la edad (t/e),talla baja (tb),2009-05-01,1,1,1,1,1,2,3,4,7
FILADELFIA,talla para la edad (t/e),talla baja (tb),2009-05-01,0,1,1,0,2,2,3,3,6
GENERAL SAAVEDRA,talla para la edad (t/e),talla baja (tb),2009-05-01,4,5,6,8,11,10,21,23,44
GRAL. J.J. PEREZ (CHARAZANI),talla para la edad (t/e),talla baja (tb),2009-05-01,7,5,16,9,23,20,46,34,80
GUANAY,talla para la edad (t/e),talla baja (tb),2009-05-01,10,8,24,5,15,17,49,30,79
GUAQUI,talla para la edad (t/e),talla baja (tb),2009-05-01,8,7,2,3,6,4,16,14,30
GUAYARAMERIN,talla para la edad (t/e),talla baja (tb),2009-05-01,15,10,12,15,19,20,46,45,91
GUTIERREZ,talla para la edad (t/e),talla baja (tb),2009-05-01,12,7,20,11,54,43,86,61,147
HUACARETA,talla para la edad (t/e),talla baja (tb),2009-05-01,4,7,2,2,17,16,23,25,48
HUACAYA (VILLA DE HUACAYA),talla para la edad (t/e),talla baja (tb),2009-05-01,1,2,0,1,1,3,2,6,8
HUACHACALLA,talla para la edad (t/e),talla baja (tb),2009-05-01,0,1,0,1,4,7,4,9,13
HUANUNI,talla para la edad (t/e),talla baja (tb),2009-05-01,29,15,21,33,16,16,66,64,130
HUARACAJE,talla para la edad (t/e),talla baja (tb),2009-05-01,1,0,0,2,1,2,2,4,6
