year,disease_group,disease,municipalities,values,file
2015,sospecha diagnostica,difteria,4,92,clean/2015/sospecha-diagnostica/difteria.csv
2015,sospecha diagnostica,paralisis flacida aguda (polio),11,483,clean/2015/sospecha-diagnostica/paralisis-flacida-aguda-polio.csv
2015,sospecha diagnostica,fiebre amarilla,7,345,clean/2015/sospecha-diagnostica/fiebre-amarilla.csv
2015,sospecha diagnostica,dengue grave,10,621,clean/2015/sospecha-diagnostica/dengue-grave.csv
2015,sospecha diagnostica,fiebre hemorragica boliviana,0,0,clean/2015/sospecha-diagnostica/fiebre-hemorragica-boliviana.csv
2015,sospecha diagnostica,peste,0,0,clean/2015/sospecha-diagnostica/peste.csv
2015,sospecha diagnostica,enfermedad meningococica,7,299,clean/2015/sospecha-diagnostica/enfermedad-meningococica.csv
2015,sospecha diagnostica,colera,0,0,clean/2015/sospecha-diagnostica/colera.csv
2015,sospecha diagnostica,enfermedad por hanta virus,16,1058,clean/2015/sospecha-diagnostica/enfermedad-por-hanta-virus.csv
2015,sospecha diagnostica,rabia en perros,46,3335,clean/2015/sospecha-diagnostica/rabia-en-perros.csv
2015,sospecha diagnostica,rabia humana,9,276,clean/2015/sospecha-diagnostica/rabia-humana.csv
2015,sospecha diagnostica,"influenza  (irag ,iragi y eti)",22,1932,clean/2015/sospecha-diagnostica/influenza-irag-iragi-y-eti.csv
2015,sospecha diagnostica,leptospirosis,20,1426,clean/2015/sospecha-diagnostica/leptospirosis.csv
2015,inmunoprevenibles,tetanos neonatal / adulto,21,920,clean/2015/inmunoprevenibles/tetanos-neonatal-adulto.csv
2015,inmunoprevenibles,hepatitis viral b o c*,51,4278,clean/2015/inmunoprevenibles/hepatitis-viral-b-o-c.csv
2015,inmunoprevenibles,parotiditis,161,10603,clean/2015/inmunoprevenibles/parotiditis.csv
2015,inmunoprevenibles,varicela,259,34569,clean/2015/inmunoprevenibles/varicela.csv
2015,infecc. de transmision sexual,ulcera genital,156,10764,clean/2015/infecc-de-transmision-sexual/ulcera-genital.csv
2015,infecc. de transmision sexual,sifilis congenita,31,1541,clean/2015/infecc-de-transmision-sexual/sifilis-congenita.csv
2015,infecc. de transmision sexual,sifilis en la mujer embarazada*,106,7682,clean/2015/infecc-de-transmision-sexual/sifilis-en-la-mujer-embarazada.csv
2015,infecc. de transmision sexual,flujo uretral/vaginal,291,57178,clean/2015/infecc-de-transmision-sexual/flujo-uretral-vaginal.csv
2015,infecc. de transmision sexual,gonorrea,182,13018,clean/2015/infecc-de-transmision-sexual/gonorrea.csv
2015,infecc. de transmision sexual,verruga genital,105,8303,clean/2015/infecc-de-transmision-sexual/verruga-genital.csv
2015,infecc. de transmision sexual,prueba rapida reactiva de vih en  mujer embarazada,82,6187,clean/2015/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-mujer-embarazada.csv
2015,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,80,6394,clean/2015/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-poblacion-en-general.csv
2015,otras infecciones,ira sin neumonia,339,93541,clean/2015/otras-infecciones/ira-sin-neumonia.csv
2015,otras infecciones,neumonia,321,72588,clean/2015/otras-infecciones/neumonia.csv
2015,otras infecciones,no de personas expuestas al virus rabico,284,51865,clean/2015/otras-infecciones/no-de-personas-expuestas-al-virus-rabico.csv
2015,otras infecciones,n de personas con picadura de animales ponzonosos,184,19343,clean/2015/otras-infecciones/n-de-personas-con-picadura-de-animales-ponzonosos.csv
2015,tuberculosis y lepra,tuberculosis meningea,2,69,clean/2015/tuberculosis-y-lepra/tuberculosis-meningea.csv
2015,tuberculosis y lepra,reaccion adversa  a farmacos antituberculosos (rafa),31,1633,clean/2015/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa.csv
2015,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),19,598,clean/2015/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa-graves.csv
2015,tuberculosis y lepra,lepra paucibacilar,12,736,clean/2015/tuberculosis-y-lepra/lepra-paucibacilar.csv
2015,tuberculosis y lepra,lepra multibacilar,21,851,clean/2015/tuberculosis-y-lepra/lepra-multibacilar.csv
2015,"violencia, hechos de transito y accidentes",violencia en la familia,243,26082,clean/2015/violencia-hechos-de-transito-y-accidentes/violencia-en-la-familia.csv
2015,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",171,13478,clean/2015/violencia-hechos-de-transito-y-accidentes/violencia-sexual-familiar-domestica-y-o-en-otros-ambitos.csv
2015,"violencia, hechos de transito y accidentes",otras violencias por lesiones autoinflingidas y colectivas,198,18814,clean/2015/violencia-hechos-de-transito-y-accidentes/otras-violencias-por-lesiones-autoinflingidas-y-colectivas.csv
2015,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,240,31625,clean/2015/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-hechos-de-transito.csv
2015,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,246,37191,clean/2015/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-otros-accidentes.csv
2015,mortalidad,muerte menor de 5 anos por diarrea,57,4472,clean/2015/mortalidad/muerte-menor-de-5-anos-por-diarrea.csv
2015,mortalidad,muerte menor de 5 anos por neumonia,39,3483,clean/2015/mortalidad/muerte-menor-de-5-anos-por-neumonia.csv
2015,mortalidad,muerte menor de 5 anos por desnutricion aguda grave,21,1677,clean/2015/mortalidad/muerte-menor-de-5-anos-por-desnutricion-aguda-grave.csv
2015,mortalidad,muerte menor de 5 anos por otras causas,135,15179,clean/2015/mortalidad/muerte-menor-de-5-anos-por-otras-causas.csv
2015,mortalidad,otras muertes en mayores de 5 anos,251,73100,clean/2015/mortalidad/otras-muertes-en-mayores-de-5-anos.csv
2015,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (< 22 sem) aborto,216,3459,clean/2015/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22-sem-aborto.csv
2015,salud sexual y reproductiva,gestantes y puerperas con sepsis,64,573,clean/2015/salud-sexual-y-reproductiva/gestantes-y-puerperas-con-sepsis.csv
2015,salud sexual y reproductiva,preeclampsia severa,100,1101,clean/2015/salud-sexual-y-reproductiva/preeclampsia-severa.csv
2015,salud sexual y reproductiva,eclampsia,48,396,clean/2015/salud-sexual-y-reproductiva/eclampsia.csv
2015,intoxicaciones,plaguicidas,133,1209,clean/2015/intoxicaciones/plaguicidas.csv
2015,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),142,1821,clean/2015/intoxicaciones/enf-transmitidas-por-alimentos-e-t-a.csv
2015,intoxicaciones,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",193,2487,clean/2015/intoxicaciones/otras-intoxicaciones-drogas-farmacos-alcohol-etc.csv
2015,eventos - notificacion inmediata parte i,riada,16,92,clean/2015/eventos-notificacion-inmediata-parte-i/riada.csv
2015,eventos - notificacion inmediata parte i,helada/granizo/nevada,33,188,clean/2015/eventos-notificacion-inmediata-parte-i/helada-granizo-nevada.csv
2015,eventos - notificacion inmediata parte i,incendio,7,40,clean/2015/eventos-notificacion-inmediata-parte-i/incendio.csv
2015,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,7,36,clean/2015/eventos-notificacion-inmediata-parte-ii/deslizamiento-sismo-terremoto.csv
2015,eventos - notificacion inmediata parte ii,inundacion,14,64,clean/2015/eventos-notificacion-inmediata-parte-ii/inundacion.csv
2015,eventos - notificacion inmediata parte ii,otros de excepcion,13,60,clean/2015/eventos-notificacion-inmediata-parte-ii/otros-de-excepcion.csv
2015,enfermedades transmitidas por vectores (etv),leishmaniasis,144,13386,clean/2015/enfermedades-transmitidas-por-vectores-etv/leishmaniasis.csv
2015,enfermedades transmitidas por vectores (etv),chagas agudo,145,13478,clean/2015/enfermedades-transmitidas-por-vectores-etv/chagas-agudo.csv
2015,enfermedades transmitidas por vectores (etv),dengue,116,15502,clean/2015/enfermedades-transmitidas-por-vectores-etv/dengue.csv
2015,enfermedades transmitidas por vectores (etv),malaria,93,15893,clean/2015/enfermedades-transmitidas-por-vectores-etv/malaria.csv
2015,mortalidad materna,muerte materna notificada,54,1183,clean/2015/mortalidad-materna/muerte-materna-notificada.csv
2015,mortalidad materna,muerte materna confirmada,55,1352,clean/2015/mortalidad-materna/muerte-materna-confirmada.csv
2015,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,125,2506,clean/2015/mortalidad-perinatal-neonatal-e-infantil/muerte-fetal-obito-confirmada.csv
2015,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,97,1967,clean/2015/mortalidad-perinatal-neonatal-e-infantil/muerte-neonatal-temprana-0-6-dias-confirmada.csv
2015,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,57,952,clean/2015/mortalidad-perinatal-neonatal-e-infantil/muerte-neonatal-tardia-7-27-dias-confirmada.csv
2015,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,13,427,clean/2015/mortalidad-perinatal-neonatal-e-infantil/muerte-menor-de-28-dias-por-sepsis.csv
2015,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,23,532,clean/2015/mortalidad-perinatal-neonatal-e-infantil/muerte-menor-de-28-dias-por-asfixia-perinatal.csv
2015,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,68,1260,clean/2015/mortalidad-perinatal-neonatal-e-infantil/muerte-de-28-dias-a-menor-de-1-ano.csv
2016,sospecha diagnostica,sarampion / rubeola,28,1610,clean/2016/sospecha-diagnostica/sarampion-rubeola.csv
2016,sospecha diagnostica,sindrome de rubeola congenita,5,460,clean/2016/sospecha-diagnostica/sindrome-de-rubeola-congenita.csv
2016,sospecha diagnostica,tos ferina/coqueluche,20,1541,clean/2016/sospecha-diagnostica/tos-ferina-coqueluche.csv
2016,sospecha diagnostica,difteria,2,46,clean/2016/sospecha-diagnostica/difteria.csv
2016,sospecha diagnostica,paralisis flacida aguda (polio),12,483,clean/2016/sospecha-diagnostica/paralisis-flacida-aguda-polio.csv
2016,sospecha diagnostica,fiebre amarilla,4,230,clean/2016/sospecha-diagnostica/fiebre-amarilla.csv
2016,sospecha diagnostica,dengue grave,12,644,clean/2016/sospecha-diagnostica/dengue-grave.csv
2016,sospecha diagnostica,fiebre hemorragica boliviana,1,23,clean/2016/sospecha-diagnostica/fiebre-hemorragica-boliviana.csv
2016,sospecha diagnostica,peste,1,23,clean/2016/sospecha-diagnostica/peste.csv
2016,sospecha diagnostica,enfermedad meningococica,7,276,clean/2016/sospecha-diagnostica/enfermedad-meningococica.csv
2016,sospecha diagnostica,colera,1,23,clean/2016/sospecha-diagnostica/colera.csv
2016,sospecha diagnostica,enfermedad por hanta virus,13,874,clean/2016/sospecha-diagnostica/enfermedad-por-hanta-virus.csv
2016,sospecha diagnostica,rabia en perros,35,3013,clean/2016/sospecha-diagnostica/rabia-en-perros.csv
2016,sospecha diagnostica,rabia humana,0,0,clean/2016/sospecha-diagnostica/rabia-humana.csv
2016,sospecha diagnostica,"influenza  (irag ,iragi y eti)",48,3381,clean/2016/sospecha-diagnostica/influenza-irag-iragi-y-eti.csv
2016,sospecha diagnostica,leptospirosis,16,1242,clean/2016/sospecha-diagnostica/leptospirosis.csv
2016,sospecha diagnostica,chikungunya,89,8924,clean/2016/sospecha-diagnostica/chikungunya.csv
2016,sospecha diagnostica,zika,27,1909,clean/2016/sospecha-diagnostica/zika.csv
2016,inmunoprevenibles,tetanos neonatal / adulto,13,621,clean/2016/inmunoprevenibles/tetanos-neonatal-adulto.csv
2016,inmunoprevenibles,hepatitis viral a*,147,14191,clean/2016/inmunoprevenibles/hepatitis-viral-a.csv
2016,inmunoprevenibles,hepatitis viral b o c*,50,4278,clean/2016/inmunoprevenibles/hepatitis-viral-b-o-c.csv
2016,inmunoprevenibles,parotiditis,174,11684,clean/2016/inmunoprevenibles/parotiditis.csv
2016,inmunoprevenibles,varicela,283,42435,clean/2016/inmunoprevenibles/varicela.csv
2016,infecc. de transmision sexual,ulcera genital,156,10902,clean/2016/infecc-de-transmision-sexual/ulcera-genital.csv
2016,infecc. de transmision sexual,sifilis congenita,38,2093,clean/2016/infecc-de-transmision-sexual/sifilis-congenita.csv
2016,infecc. de transmision sexual,sifilis en la mujer embarazada*,113,7314,clean/2016/infecc-de-transmision-sexual/sifilis-en-la-mujer-embarazada.csv
2016,infecc. de transmision sexual,flujo uretral/vaginal,309,63894,clean/2016/infecc-de-transmision-sexual/flujo-uretral-vaginal.csv
2016,infecc. de transmision sexual,gonorrea,179,12995,clean/2016/infecc-de-transmision-sexual/gonorrea.csv
2016,infecc. de transmision sexual,verruga genital,113,8970,clean/2016/infecc-de-transmision-sexual/verruga-genital.csv
2016,infecc. de transmision sexual,prueba rapida reactiva de vih en  mujer embarazada,86,6670,clean/2016/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-mujer-embarazada.csv
2016,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,86,7199,clean/2016/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-poblacion-en-general.csv
2016,otras infecciones,enfermedad diarreica aguda,339,93242,clean/2016/otras-infecciones/enfermedad-diarreica-aguda.csv
2016,otras infecciones,ira sin neumonia,339,93472,clean/2016/otras-infecciones/ira-sin-neumonia.csv
2016,otras infecciones,neumonia,328,72128,clean/2016/otras-infecciones/neumonia.csv
2016,otras infecciones,no de personas expuestas al virus rabico,288,53889,clean/2016/otras-infecciones/no-de-personas-expuestas-al-virus-rabico.csv
2016,otras infecciones,n de personas con mordedura de serpientes,130,10511,clean/2016/otras-infecciones/n-de-personas-con-mordedura-de-serpientes.csv
2016,tuberculosis y lepra,tuberculosis meningea,2,46,clean/2016/tuberculosis-y-lepra/tuberculosis-meningea.csv
2016,tuberculosis y lepra,reaccion adversa  a farmacos antituberculosos (rafa),38,1725,clean/2016/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa.csv
2016,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),15,621,clean/2016/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa-graves.csv
2016,tuberculosis y lepra,lepra paucibacilar,6,437,clean/2016/tuberculosis-y-lepra/lepra-paucibacilar.csv
2016,tuberculosis y lepra,lepra multibacilar,19,897,clean/2016/tuberculosis-y-lepra/lepra-multibacilar.csv
2016,"violencia, hechos de transito y accidentes",violencia en la familia,212,22770,clean/2016/violencia-hechos-de-transito-y-accidentes/violencia-en-la-familia.csv
2016,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",168,11753,clean/2016/violencia-hechos-de-transito-y-accidentes/violencia-sexual-familiar-domestica-y-o-en-otros-ambitos.csv
2016,"violencia, hechos de transito y accidentes",otras violencias por lesiones autoinflingidas y colectivas,160,16629,clean/2016/violencia-hechos-de-transito-y-accidentes/otras-violencias-por-lesiones-autoinflingidas-y-colectivas.csv
2016,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,233,32614,clean/2016/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-hechos-de-transito.csv
2016,mortalidad,muerte menor de 5 anos por diarrea,56,3784,clean/2016/mortalidad/muerte-menor-de-5-anos-por-diarrea.csv
2016,mortalidad,muerte menor de 5 anos por neumonia,41,3698,clean/2016/mortalidad/muerte-menor-de-5-anos-por-neumonia.csv
2016,mortalidad,muerte menor de 5 anos por desnutricion aguda grave,27,1720,clean/2016/mortalidad/muerte-menor-de-5-anos-por-desnutricion-aguda-grave.csv
2016,mortalidad,muerte menor de 5 anos por otras causas,129,17286,clean/2016/mortalidad/muerte-menor-de-5-anos-por-otras-causas.csv
2016,mortalidad,otras muertes en mayores de 5 anos,263,83506,clean/2016/mortalidad/otras-muertes-en-mayores-de-5-anos.csv
2016,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (< 22 sem) aborto,225,3675,clean/2016/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22-sem-aborto.csv
2016,salud sexual y reproductiva,gestantes y puerperas con sepsis,66,519,clean/2016/salud-sexual-y-reproductiva/gestantes-y-puerperas-con-sepsis.csv
2016,salud sexual y reproductiva,preeclampsia severa,145,1353,clean/2016/salud-sexual-y-reproductiva/preeclampsia-severa.csv
2016,salud sexual y reproductiva,eclampsia,52,411,clean/2016/salud-sexual-y-reproductiva/eclampsia.csv
2016,intoxicaciones,plaguicidas,142,9338,clean/2016/intoxicaciones/plaguicidas.csv
2016,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),140,14674,clean/2016/intoxicaciones/enf-transmitidas-por-alimentos-e-t-a.csv
2016,intoxicaciones,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",175,16790,clean/2016/intoxicaciones/otras-intoxicaciones-drogas-farmacos-alcohol-etc.csv
2016,eventos - notificacion inmediata parte i,riada,18,21,clean/2016/eventos-notificacion-inmediata-parte-i/riada.csv
2016,eventos - notificacion inmediata parte i,helada/granizo/nevada,34,65,clean/2016/eventos-notificacion-inmediata-parte-i/helada-granizo-nevada.csv
2016,eventos - notificacion inmediata parte i,incendio,27,33,clean/2016/eventos-notificacion-inmediata-parte-i/incendio.csv
2016,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,5,5,clean/2016/eventos-notificacion-inmediata-parte-ii/deslizamiento-sismo-terremoto.csv
2016,eventos - notificacion inmediata parte ii,inundacion,9,10,clean/2016/eventos-notificacion-inmediata-parte-ii/inundacion.csv
2016,eventos - notificacion inmediata parte ii,otros de excepcion,13,15,clean/2016/eventos-notificacion-inmediata-parte-ii/otros-de-excepcion.csv
