municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,1,0,0,1,1,2
VIACHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,4,1,0,0,4,1,5
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,3,3,2,0,5,3,8
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,2,0,2,2
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,2,3,1,3,3,6,9
WALDO BALLIVIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,3,2,3,3,6
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,4,2,0,2,4,6
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,0,1,0,2,2
YANACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,0,0,0,1,0,1
YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,0,0,1,0,1
ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
AYATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,1,0,0,0,1,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,3,3,3,3,6
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,2,1,2,3
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,2,2,3,2,5
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,5,3,6,3,9
CARIPUYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,3,1,4,1,5
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,0,0,0,2,0,2
CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,1,1,0,2,1,3
CLIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,42,17,1,2,43,19,62
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,5,0,5,0,5
COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
CONCEPCION,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,0,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,1,0,3,0,4,4
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,0,0,0,2,0,2
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,3,1,3,1,4
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
CURAHUARA DE CARANGAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,7,6,2,3,9,9,18
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,3,0,3,3
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,1,1,1,2,2,4
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,1,5,1,5,2,7
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,1,0,1,1,2,3
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,2,1,2,3
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,1,1,0,2,1,3
LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,0,0,1,0,1
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,2,0,2,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,74,62,10,6,84,68,152
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,1,7,1,9,2,11
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,0,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,2,1,2,1,3
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,4,4,2,6,6,12
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,8,5,8,5,13
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,19,13,4,4,23,17,40
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,1,0,1,0,2,2
PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,2,0,2,0,2
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,20,6,3,2,23,8,31
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,3,0,3,3
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
PUERTO PEREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,2,1,2,3
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,4,0,4,0,4
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,2,8,4,9,6,15
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,1,3,9,3,10,13
RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,0,0,0,2,0,2
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,0,3,4,5,4,9
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,1,1,1,2,2,4
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
SALINAS DE GARCI MENDOZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,2,1,2,3
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,3,4,0,5,3,8
SAN BUENA VENTURA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,4,1,4,5
SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,2,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,0,3,1,3,4
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,2,0,2,0,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,5,4,5,4,9
SAN MATIAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,0,0,0,2,0,2
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,1,1,1,2
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,2,0,2,0,2
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,17,12,2,1,19,13,32
SICA SICA (VILLA AROMA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,17,12,9,5,26,17,43
TAHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,2,0,2,2
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,7,1,7,8
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,8,8,7,4,15,12,27
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
TINGUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
TIQUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,2,0,2,0,2
TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,7,11,5,1,12,12,24
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,0,1,1,3,1,4
VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,4,0,0,0,4,0,4
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,1,2,7,1,8,3,11
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,3,4,0,0,3,4,7
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,2,0,2,2
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,2,1,0,2,2,3,5
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,1,0,1,0,1
YOCALLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,0,0,2,0,2,2
ZUDAÑEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-12-01,0,1,0,0,0,1,1
